Time_ms,CarCurPos_1,CarStoppedPos_1,CarVel_1,CarCurPos_2,CarStoppedPos_2,CarVel_2,CoilCurrent01,CoilCurrent02,CoilCurrent03,CoilCurrent04,CoilCurrent05,CoilCurrent06,CoilCurrent07,CoilCurrent08,CoilCurrent09,CoilCurrent10,CoilCurrent11,CoilCurrent12,PosError01,PosError02,PosError03,PosError04,PosError05,PosError06,PosError07,PosError08,PosError09,PosError10,PosError11,PosError12
1530,-0.06,0,-18.27,3722.11,3730,-584.77,0.67,0,0,0,0,-0.01,0,0,0,0,0,0.16,6.5,0,0,0,0,0,0,0,0,0,0,0
1540,-0.06,0,-18.27,3722.11,3730,-584.77,0.67,0,0,0,0,0,0,0.01,0.01,0,0,-14.1,6.5,0,0,0,0,0,0,0,0,0,0,178
1550,-0.06,0,-18.27,3722.11,3730,-584.77,0.67,0,0,0,0,0,0,0.01,0.01,0,0,-14.1,6.5,0,0,0,0,0,0,0,0,0,0,178
1560,-0.06,0,-18.27,3722.11,3730,-584.77,0.67,0,0,0,0,0,0,0.01,0.01,0,0,-14.1,6.5,0,0,0,0,0,0,0,0,0,0,178
1570,-0.06,0,-18.27,3722.11,3730,-584.77,0.67,0,0,0,0,0,0,0.01,0.01,0,0,-14.1,6.5,0,0,0,0,0,0,0,0,0,0,178
1580,0.01,0,-2.07,3653.39,3730,-2252.61,-0.06,0,0,0,0,0,0,0.01,0.01,0,0,-14.1,6.5,0,0,0,0,0,0,0,0,0,0,178
1590,0.01,0,-2.07,3653.39,3730,-2252.61,-0.06,0.01,0,0,-0.01,-0.01,0,0.01,0.01,0,0,-14.1,-2,0,0,0,0,0,0,0,0,0,0,178
1600,0.01,0,-2.07,3653.39,3730,-2252.61,-0.06,0.01,0,0,-0.01,-0.01,0,0.01,0.01,0,0,-14.1,-2,0,0,0,0,0,0,0,0,0,0,178
1610,0.01,0,-2.07,3653.39,3730,-2252.61,-0.06,0.01,0,0,-0.01,-0.01,0,0,0,0,-30.25,-15.02,-2,0,0,0,0,0,0,0,0,0,87,95
1620,0.02,0,0.42,3548.68,3730,-3493.43,-0.05,0,0,0,-0.01,-0.01,0,0,0,0,-30.25,-15.02,-3.5,0,0,0,0,0,0,0,0,0,87,95
1630,0.02,0,0.42,3548.68,3730,-3493.43,-0.05,0,0,0,-0.01,-0.01,0,0,0,0,-30.25,-15.02,-3.5,0,0,0,0,0,0,0,0,0,87,95
1640,0.02,0,0.42,3548.68,3730,-3493.43,-0.05,0,0,0.01,-0.01,0,0,-0.01,0,0,-30.25,-15.02,-3.5,0,0,0,0,0,0,0,0,0,87,95
1650,0.02,0,1.45,3310.64,3730,-3985.95,-0.03,0,0,0,0,0,0,-0.01,0,0,-1.58,-0.04,-2.5,0,0,0,0,0,0,0,0,0,107,0
1660,0.02,0,1.45,3310.64,3730,-3985.95,-0.03,0,0,0,0,0,0,-0.01,0,0,-1.58,-0.04,-2.5,0,0,0,0,0,0,0,0,0,107,0
1670,0.02,0,1.45,3310.64,3730,-3985.95,-0.03,0,0,0,0,0,0,-0.01,0,0,-1.58,-0.04,-2.5,0,0,0,0,0,0,0,0,0,107,0
1680,0.02,0,1.45,3310.64,3730,-3985.95,-0.03,0,0,0,0,0,0,-0.01,0,0,-1.58,-0.04,-2.5,0,0,0,0,0,0,0,0,0,107,0
1690,0.02,0,1.45,3310.64,3730,-3985.95,-0.03,0,0,0,0,0.01,0,0,0,-1.9,-3.33,0.01,-2.5,0,0,0,0,0,0,0,0,79.5,77.5,0
1700,0.02,0,1.45,3310.64,3730,-3985.95,-0.03,0,0,0,0,0.01,0,0,0,-1.9,-3.33,0.01,-2.5,0,0,0,0,0,0,0,0,79.5,77.5,0
1710,0.02,0,1.45,3310.64,3730,-3985.95,-0.03,0,0,0,0,0.01,0,0,0,-1.9,-3.33,0.01,-2.5,0,0,0,0,0,0,0,0,79.5,77.5,0
1720,0.02,0,-0.47,3183.43,3730,-3999.04,-0.03,0,0,0,0,0.01,0,0,0,-1.9,-3.33,0.01,-2.5,0,0,0,0,0,0,0,0,79.5,77.5,0
1730,0.02,0,-0.47,3183.43,3730,-3999.04,-0.01,0,0,0,-0.01,0,0.01,0,0,-1.9,-3.33,0.01,-1.5,0,0,0,0,0,0,0,0,79.5,77.5,0
1740,0.02,0,-0.47,3183.43,3730,-3999.04,-0.01,0,0,0,-0.01,0,0.01,0,0,0.49,-0.02,0,-1.5,0,0,0,0,0,0,0,0,126,0,0
1750,0.02,0,-0.47,3183.43,3730,-3999.04,-0.01,0,0,0,-0.01,0,0.01,0,0,0.49,-0.02,0,-1.5,0,0,0,0,0,0,0,0,126,0,0
1760,0.02,0,-0.16,2937.14,3730,-3960.67,-0.05,0,0.01,-0.01,0.02,0,0.01,0,0,0.49,-0.02,0,-2.5,0,0,0,0,0,0,0,0,126,0,0
1770,0.02,0,-0.16,2937.14,3730,-3960.67,-0.05,0,0.01,-0.01,0.02,0,0.01,0,0,0.49,-0.02,0,-2.5,0,0,0,0,0,0,0,0,126,0,0
1780,0.02,0,-0.16,2937.14,3730,-3960.67,-0.05,0,0.01,-0.01,0.02,-0.01,0,0,-2.34,-2.37,0,0.01,-2.5,0,0,0,0,0,0,0,65.5,71.5,0,0
1790,0.02,0,-0.16,2937.14,3730,-3960.67,-0.05,0,0.01,-0.01,0.02,-0.01,0,0,-2.34,-2.37,0,0.01,-2.5,0,0,0,0,0,0,0,65.5,71.5,0,0
1800,0.02,0,-0.16,2937.14,3730,-3960.67,-0.05,0,0.01,-0.01,0.02,-0.01,0,0,-2.34,-2.37,0,0.01,-2.5,0,0,0,0,0,0,0,65.5,71.5,0,0
1810,0.02,0,0.01,2813.37,3730,-4004.59,-0.06,0,0.01,0.01,0.02,-0.01,0,0,-2.34,-2.37,0,0.01,-2.5,0,0,0,0,0,0,0,65.5,71.5,0,0
1820,0.02,0,0.01,2813.37,3730,-4004.59,-0.06,0,0.01,0.01,0.02,-0.01,0,0,-2.34,-2.37,0,0.01,-2.5,0,0,0,0,0,0,0,65.5,71.5,0,0
1830,0.02,0,0.01,2813.37,3730,-4004.59,-0.06,0,0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.31,-0.01,0,0,-2.5,0,0,0,0,0,0,0,111.5,0,0,0
1840,0.02,0,0.01,2813.37,3730,-4004.59,-0.06,0,0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.31,-0.01,0,0,-2.5,0,0,0,0,0,0,0,111.5,0,0,0
1850,0.02,0,0.01,2813.37,3730,-4004.59,-0.06,0,0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.31,-0.01,0,0,-2.5,0,0,0,0,0,0,0,111.5,0,0,0
1860,0.02,0,0.02,2565.23,3730,-3990.1,-0.06,0,0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.31,-0.01,0,0,-2,0,0,0,0,0,0,0,111.5,0,0,0
1870,0.02,0,0.02,2565.23,3730,-3990.1,-0.06,0,0,0,0.01,0.01,0,-1.79,-3.47,0.01,0,0,-2,0,0,0,0,0,0,74,65.5,0,0,0
1880,0.02,0,0.02,2565.23,3730,-3990.1,-0.06,0,0,0,0.01,0.01,0,-1.79,-3.47,0.01,0,0,-2,0,0,0,0,0,0,74,65.5,0,0,0
1890,0.02,0,0.02,2565.23,3730,-3990.1,-0.06,0,0,0,0.01,0.01,0,-1.79,-3.47,0.01,0,0,-2,0,0,0,0,0,0,74,65.5,0,0,0
1900,0.02,0,0.23,2445.4,3730,-3998.76,-0.07,0,0,0,0.01,0.01,0,-1.79,-3.47,0.01,0,0,-2,0,0,0,0,0,0,74,65.5,0,0,0
1910,0.02,0,0.23,2445.4,3730,-3998.76,-0.07,0,0,0,0.01,0.01,0,-1.79,-3.47,0.01,0,0,-2,0,0,0,0,0,0,74,65.5,0,0,0
1920,0.02,0,0.23,2445.4,3730,-3998.76,-0.07,0,0,0,0.02,-0.01,0.05,-2.94,0,-0.01,0,0,-2,0,0,0,0,0,0,75,0,0,0,0
1930,0.02,0,0.23,2445.4,3730,-3998.76,-0.07,0,0,0,0.02,-0.01,0.05,-2.94,0,-0.01,0,0,-2,0,0,0,0,0,0,75,0,0,0,0
1940,0.02,0,0.23,2445.4,3730,-3998.76,-0.07,0,0,0,0.02,-0.01,0.05,-2.94,0,-0.01,0,0,-2,0,0,0,0,0,0,75,0,0,0,0
1950,0.02,0,-0.07,2197.2,3730,-4003.91,-0.1,0,0,0,0.02,-0.01,0.05,-2.94,0,-0.01,0,0,-2,0,0,0,0,0,0,75,0,0,0,0
1960,0.02,0,-0.07,2197.2,3730,-4003.91,-0.1,0,0,-0.01,-0.01,0,-2.71,-0.18,0,-0.01,0,0,-2,0,0,0,0,0,52.5,0,0,0,0,0
1970,0.02,0,-0.07,2197.2,3730,-4003.91,-0.1,0,0,-0.01,-0.01,0,-2.71,-0.18,0,-0.01,0,0,-2,0,0,0,0,0,52.5,0,0,0,0,0
1980,0.02,0,-0.07,2197.2,3730,-4003.91,-0.1,0,0,-0.01,-0.01,0,-2.71,-0.18,0,0.01,0,0,-2,0,0,0,0,0,52.5,0,0,0,0,0
1990,0.02,0,-0.07,2197.2,3730,-4003.91,-0.1,0,0,-0.01,-0.01,0,-2.71,-0.18,0,0.01,0,0,-2,0,0,0,0,0,52.5,0,0,0,0,0
2000,0.02,0,-0.07,2197.2,3730,-4003.91,-0.1,0,0,-0.01,-0.01,0,-2.71,-0.18,0,0.01,0,0,-2,0,0,0,0,0,52.5,0,0,0,0,0
2010,0.02,0,-0.04,2073.34,3730,-3980.33,-0.09,0,-0.01,-0.01,0,0.8,-2.65,-0.01,-0.02,-0.01,0,0,-2,0,0,0,0,89.5,68.5,0,0,0,0,0
2020,0.02,0,-0.04,2073.34,3730,-3980.33,-0.09,0,-0.01,-0.01,0,0.8,-2.65,-0.01,-0.02,-0.01,0,0,-2,0,0,0,0,89.5,68.5,0,0,0,0,0
2030,0.02,0,-0.04,2073.34,3730,-3980.33,-0.09,0,-0.01,-0.01,0,0.8,-2.65,-0.01,-0.02,-0.01,-0.01,0,-2,0,0,0,0,89.5,68.5,0,0,0,0,0
2040,0.02,0,-0.1,1829.32,3730,-3987.55,-0.09,0,-0.01,-0.01,0,0.8,-2.65,-0.01,-0.02,-0.01,-0.01,0,-2,0,0,0,0,89.5,68.5,0,0,0,0,0
2050,0.02,0,-0.1,1829.32,3730,-3987.55,-0.09,0,-0.01,-0.01,0,0.8,-2.65,-0.01,-0.02,-0.01,-0.01,0,-2,0,0,0,0,89.5,68.5,0,0,0,0,0
2060,0.02,0,-0.1,1829.32,3730,-3987.55,-0.09,0,0,0,0,-3.9,-0.11,0.01,0,0.01,0,-0.01,-2,0,0,0,0,60,0,0,0,0,0,0
2070,0.02,0,-0.1,1829.32,3730,-3987.55,-0.09,0,0,0,0,-3.9,-0.11,0.01,0,0.01,0,-0.01,-2,0,0,0,0,60,0,0,0,0,0,0
2080,0.02,0,-0.1,1829.32,3730,-3987.55,-0.09,0,0,0,0,-3.9,-0.11,0.01,0,0.01,0,-0.01,-2,0,0,0,0,60,0,0,0,0,0,0
2090,0.02,0,-0.1,1829.32,3730,-3987.55,-0.09,0,0,0,0,-3.9,-0.11,0.01,0,0.01,0,-0.01,-2,0,0,0,0,60,0,0,0,0,0,0
2100,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,0,0,-2.89,-3.14,-0.01,0,0,0,-0.01,0.01,-1.5,0,0,0,86,57.5,0,0,0,0,0,0
2110,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,0,0,-2.89,-3.14,-0.01,0,0,0,-0.01,0.01,-1.5,0,0,0,86,57.5,0,0,0,0,0,0
2120,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,0,0,-2.89,-3.14,-0.01,0,0,0,-0.01,0.01,-1.5,0,0,0,86,57.5,0,0,0,0,0,0
2130,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,0,0,-2.89,-3.14,-0.01,0,0,0,-0.01,0.01,-1.5,0,0,0,86,57.5,0,0,0,0,0,0
2140,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,0,0,-2.89,-3.14,-0.01,0,0,0,-0.01,0.01,-1.5,0,0,0,86,57.5,0,0,0,0,0,0
2150,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,-0.01,0,-2.23,-0.05,0,-0.01,0,0,0,0,-1.5,0,0,0,84,0,0,0,0,0,0,0
2160,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,-0.01,0,-2.23,-0.05,0,-0.01,0,0,0,0,-1.5,0,0,0,84,0,0,0,0,0,0,0
2170,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,-0.01,0,-2.23,-0.05,0,-0.01,0,0,0,0,-1.5,0,0,0,84,0,0,0,0,0,0,0
2180,0.02,0,-0.18,1459.25,3730,-4002.85,-0.11,0,-0.01,0,-2.23,-0.05,0,-0.01,0,0,0,0,-1.5,0,0,0,84,0,0,0,0,0,0,0
2190,0.01,0,-0.42,1332.81,3730,-4057.27,-0.11,-0.01,0,-1.84,-2.87,-0.05,0,-0.01,0,0,0,0,-1.5,0,0,63.5,73,0,0,0,0,0,0,0
2200,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0.01,-0.01,0,-0.02,0.01,0,0,-2,0,0,42,73,0,0,0,0,0,0,0
2210,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0.01,-0.01,0,-0.02,0.01,0,0,-2,0,0,42,73,0,0,0,0,0,0,0
2220,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0.01,-0.01,0,-0.02,0.01,0,0,-2,0,0,42,73,0,0,0,0,0,0,0
2230,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0.01,-0.01,0,-0.02,0.01,0,0,-2,0,0,42,73,0,0,0,0,0,0,0
2240,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0.01,-0.01,0,-0.02,0.01,0,0,-2,0,0,42,73,0,0,0,0,0,0,0
2250,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0,0,0,-0.01,0,0,0,-2,0,0,42,0,0,0,0,0,0,0,0
2260,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0,0,0,-0.01,0,0,0,-2,0,0,42,0,0,0,0,0,0,0,0
2270,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0,0,0,-0.01,0,0,0,-2,0,0,42,0,0,0,0,0,0,0,0
2280,0.01,0,0.1,1087.59,3730,-3978.99,-0.11,-0.01,0,-2.16,-0.06,0,0,0,-0.01,0,0,0,-2,0,0,42,0,0,0,0,0,0,0,0
2290,0.01,0,-0.07,966.84,3730,-4006.98,-0.1,0,-2.46,-2.59,0.01,-0.01,0,0,0.01,0,0,0,-1,0,57.5,54.5,0,0,0,0,0,0,0,0
2300,0.01,0,-0.07,966.84,3730,-4006.98,-0.1,0,-2.46,-2.59,0.01,-0.01,0,0,0.01,0,0,0,-1,0,57.5,54.5,0,0,0,0,0,0,0,0
2310,0.01,0,-0.07,966.84,3730,-4006.98,-0.1,0,-2.46,-2.59,0.01,-0.01,0,0,0.01,0,0,0,-1,0,57.5,54.5,0,0,0,0,0,0,0,0
2320,0.01,0,-0.07,966.84,3730,-4006.98,-0.1,0,-2.46,-2.59,0.01,-0.01,0,0,0.01,0,0,0,-1,0,57.5,54.5,0,0,0,0,0,0,0,0
2330,0.01,0,-0.07,966.84,3730,-4006.98,-0.1,0,-2.46,-2.59,0.01,-0.01,0,0,0.01,0,0,0,-1,0,57.5,54.5,0,0,0,0,0,0,0,0
2340,0,0,0.08,721.65,3730,-4000.52,-0.13,0,-1.37,-0.01,-0.01,0.02,0.01,0,0,0,0,0,-1.5,0,111,0,0,0,0,0,0,0,0,0
2350,0,0,0.08,721.65,3730,-4000.52,-0.13,0,-1.37,-0.01,-0.01,0.02,0.01,0,0,0,0,0,-1.5,0,111,0,0,0,0,0,0,0,0,0
2360,0,0,0.08,721.65,3730,-4000.52,-0.13,0,-1.37,-0.01,-0.01,0.02,0.01,0,0,0,0,0,-1.5,0,111,0,0,0,0,0,0,0,0,0
2370,0.01,0,-0.27,489.86,3730,-3114.12,-0.15,7.66,-1.37,-0.01,-0.01,0.02,0.01,0,0,0,0,0,-0.5,35.5,111,0,0,0,0,0,0,0,0,0
2380,0.01,0,-0.27,489.86,3730,-3114.12,-0.15,7.66,-1.37,-0.01,-0.01,0.02,0.01,0,0,0,0,0,-0.5,35.5,111,0,0,0,0,0,0,0,0,0
2390,0.01,0,-0.27,489.86,3730,-3114.12,-0.15,7.66,7.03,0,0,0,0,0,0,0,-0.01,0,-0.5,35.5,28.5,0,0,0,0,0,0,0,0,0
2400,0.01,0,-0.27,489.86,3730,-3114.12,-0.15,7.66,7.03,0,0,0,0,0,0,0,-0.01,0,-0.5,35.5,28.5,0,0,0,0,0,0,0,0,0
2410,0.01,0,-0.27,489.86,3730,-3114.12,-0.15,7.66,7.03,0,0,0,0,0,0,0,-0.01,0,-0.5,35.5,28.5,0,0,0,0,0,0,0,0,0
2420,0.01,0,0.76,419.8,3730,-1933.83,-0.19,10.37,-0.01,0,0,0,0,0.01,0,0.01,0,0,-1.5,42,0,0,0,0,0,0,0,0,0,0
2430,0.01,0,0.76,419.8,3730,-1933.83,-0.19,10.37,-0.01,0,0,0,0,0.01,0,0.01,0,0,-1.5,42,0,0,0,0,0,0,0,0,0,0
2440,0.01,0,0.76,419.8,3730,-1933.83,-0.19,10.37,-0.01,0,0,0,0,0.01,0,0.01,0,0,-1.5,42,0,0,0,0,0,0,0,0,0,0
2450,0.01,0,0.76,419.8,3730,-1933.83,-0.19,10.37,-0.01,0,0,0,0,0.01,0,0.01,0,0,-1.5,42,0,0,0,0,0,0,0,0,0,0
2460,0,0,-0.08,384.18,384,37.79,-0.12,-0.35,-0.01,0,0,0,0,0.01,0,0.01,0,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2470,0,0,-0.08,384.18,384,37.79,-0.12,-0.35,-0.01,0,0,0,0,0.01,0,0.01,0,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2480,0,0,-0.08,384.18,384,37.79,-0.12,-0.35,0,0,0,0,0.01,0,0.01,0,-0.01,-0.01,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2490,0,0,-0.08,384.18,384,37.79,-0.12,-0.35,0,0,0,0,0.01,0,0.01,0,-0.01,-0.01,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2500,0,0,-0.08,384.18,384,37.79,-0.12,-0.35,0,0,0,0,0.01,0,0.01,0,-0.01,-0.01,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2510,0.01,0,0,384.15,384,12.33,-0.12,-0.35,0,0,0,0,0.01,0,0.01,0,-0.01,-0.01,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2520,0.01,0,0,384.15,384,12.33,-0.12,-0.05,0,0,0.01,0,-0.01,0,0.01,0.01,0,0.01,-0.5,-7,0,0,0,0,0,0,0,0,0,0
2530,0.01,0,0,384.15,384,12.33,-0.12,-0.05,0,0,0.01,0,-0.01,0,0.01,0.01,0,0.01,-0.5,-7,0,0,0,0,0,0,0,0,0,0
2540,0.01,0,0,384.15,384,12.33,-0.12,-0.05,0,0,0.01,0,-0.01,0,0.01,0.01,0,0.01,-0.5,-7,0,0,0,0,0,0,0,0,0,0
2550,0.01,0,0,384.15,384,12.33,-0.12,-0.05,0,0,0.01,0,-0.01,0,0.01,0.01,0,0.01,-0.5,-7,0,0,0,0,0,0,0,0,0,0
2560,0.01,0,0,384.15,384,12.33,-0.12,-0.05,0,0,0.01,0,-0.01,0,0.01,0.01,0,0.01,-0.5,-7,0,0,0,0,0,0,0,0,0,0
2570,0.01,0,0.3,384.08,384,-0.42,-0.14,-0.2,0,-0.01,0,0,0,0,0.01,0.01,0,0.01,-1,-7.5,0,0,0,0,0,0,0,0,0,0
2580,0.01,0,0.3,384.08,384,-0.42,-0.14,-0.2,0,-0.01,0,0,0,0,0,-0.01,0,-0.01,-1,-7.5,0,0,0,0,0,0,0,0,0,0
2590,0.01,0,0.3,384.08,384,-0.42,-0.14,-0.2,0,-0.01,0,0,0,0,0,-0.01,0,-0.01,-1,-7.5,0,0,0,0,0,0,0,0,0,0
2600,0.01,0,0.3,384.08,384,-0.42,-0.14,-0.2,0,-0.01,0,0,0,0,0,-0.01,0,-0.01,-1,-7.5,0,0,0,0,0,0,0,0,0,0
2610,0,0,-0.12,384.06,384,-0.65,-0.13,-0.18,0,0.01,0,0,0,0,0,-0.01,0,-0.01,-0.5,-6.5,0,0,0,0,0,0,0,0,0,0
2620,0,0,-0.12,384.06,384,-0.65,-0.13,-0.18,0,0.01,0,0,0,0,0,-0.01,0,-0.01,-0.5,-6.5,0,0,0,0,0,0,0,0,0,0
2630,0,0,-0.12,384.06,384,-0.65,-0.13,-0.18,0,0.01,0,0,-0.01,0,0,0,0,0,-0.5,-6.5,0,0,0,0,0,0,0,0,0,0
2640,0,0,-0.12,384.06,384,-0.65,-0.13,-0.18,0,0.01,0,0,-0.01,0,0,0,0,0,-0.5,-6.5,0,0,0,0,0,0,0,0,0,0
2650,0,0,-0.12,384.06,384,-0.65,-0.13,-0.18,0,0.01,0,0,-0.01,0,0,0,0,0,-0.5,-6.5,0,0,0,0,0,0,0,0,0,0
2660,0,0,-0.07,384.06,384,-1,-0.12,-0.19,0,0.01,0,-0.01,-0.01,0,0,0,0,0,-0.5,-6,0,0,0,0,0,0,0,0,0,0
2670,0,0,-0.07,384.06,384,-1,-0.12,-0.19,0,0.01,0,-0.01,0.01,0,0,0,0.01,-0.01,-0.5,-6,0,0,0,0,0,0,0,0,0,0
2680,0,0,-0.07,384.06,384,-1,-0.12,-0.19,0,0.01,0,-0.01,0.01,0,0,0,0.01,-0.01,-0.5,-6,0,0,0,0,0,0,0,0,0,0
2690,0,0,-0.07,384.06,384,-1,-0.12,-0.19,0,0.01,0,-0.01,0.01,0,0,0,0.01,-0.01,-0.5,-6,0,0,0,0,0,0,0,0,0,0
2700,0,0,-0.04,384.06,384,0.07,-0.13,-0.26,0,0,0,-0.01,0.01,0,0,0,0.01,-0.01,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2710,0,0,-0.04,384.06,384,0.07,-0.13,-0.26,0,0,0,-0.01,0.01,0,0,0,0.01,-0.01,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2720,0,0,-0.04,384.06,384,0.07,-0.13,-0.26,0,0,0,0,0,0.01,0,0,0.01,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2730,0,0,-0.04,384.06,384,0.07,-0.13,-0.26,0,0,0,0,0,0.01,0,0,0.01,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2740,0,0,-0.04,384.06,384,0.07,-0.13,-0.26,0,0,0,0,0,0.01,0,0,0.01,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2750,0,0,-0.15,384.05,384,-0.14,-0.13,-0.23,0.01,0,-0.01,0,0,0,0,0,0,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2760,0,0,-0.15,384.05,384,-0.14,-0.13,-0.23,0.01,0,-0.01,0,0,0,0,0,0,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2770,0,0,-0.15,384.05,384,-0.14,-0.13,-0.23,0.01,0,-0.01,0,0,0,0,0,0,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2780,0,0,-0.15,384.05,384,-0.14,-0.13,-0.23,0.01,0,-0.01,0,0,0,0,0,0,0,-0.5,-5.5,0,0,0,0,0,0,0,0,0,0
2790,0,0,0.09,384.05,384,-0.03,-0.14,-0.26,0,0,0,0,0,0,0,0,0,0,-0.5,-5,0,0,0,0,0,0,0,0,0,0
2800,0,0,0.09,384.05,384,-0.03,-0.14,-0.26,0,0,0,0,0,0,0,0,0,0,-0.5,-5,0,0,0,0,0,0,0,0,0,0
2810,0,0,0.09,384.05,384,-0.03,-0.14,-0.26,0,0,0,0,0,0,0,0,0,0,-0.5,-5,0,0,0,0,0,0,0,0,0,0
2820,0,0,0.09,384.05,384,-0.03,-0.14,-0.26,0,0,0,0,0,0,0,0,0,0,-0.5,-5,0,0,0,0,0,0,0,0,0,0
2830,0,0,0.09,384.05,384,-0.03,-0.14,-0.26,0,0,0,0,0,0,0,0,0,0,-0.5,-5,0,0,0,0,0,0,0,0,0,0
2840,0,0,-0.08,384.05,384,0.05,-0.13,-0.26,0,0,0,0,0,0,0,0,0,0,-0.5,-4.5,0,0,0,0,0,0,0,0,0,0
2850,0,0,-0.08,384.05,384,0.05,-0.13,-0.26,0,0,0,0,0,0,0,0,0,0,-0.5,-4.5,0,0,0,0,0,0,0,0,0,0
2860,0,0,-0.08,384.05,384,0.05,-0.13,-0.26,0.01,0,0,0,-0.01,0.01,0,-0.01,0,0,-0.5,-4.5,0,0,0,0,0,0,0,0,0,0
2870,0,0,-0.08,384.05,384,0.05,-0.13,-0.26,0.01,0,0,0,-0.01,0.01,0,-0.01,0,0,-0.5,-4.5,0,0,0,0,0,0,0,0,0,0
2880,0,0,-0.08,384.05,384,0.05,-0.13,-0.26,0.01,0,0,0,-0.01,0.01,0,-0.01,0,0,-0.5,-4.5,0,0,0,0,0,0,0,0,0,0
2890,0,0,-0.08,384.05,384,0.05,-0.13,-0.26,0.01,0,0,0,-0.01,0.01,0,-0.01,0,0,-0.5,-4.5,0,0,0,0,0,0,0,0,0,0
2900,0,0,0,384.04,384,-0.18,-0.15,-0.26,0.01,0,0,0,-0.01,0.01,0,-0.01,0,0,-0.5,-4.5,0,0,0,0,0,0,0,0,0,0
2910,0,0,0,384.04,384,-0.18,-0.15,-0.26,0.01,0,0,0,-0.01,0.01,0,-0.01,0,0,-0.5,-4.5,0,0,0,0,0,0,0,0,0,0
2920,0,0,0,384.04,384,-0.18,-0.15,-0.26,0,0,0.01,0,-0.01,0,0,-0.01,0,0,-0.5,-4,0,0,0,0,0,0,0,0,0,0
2930,0,0,0,384.04,384,-0.18,-0.15,-0.26,0,0,0.01,0,-0.01,0,0,0.01,0,0,-0.5,-4,0,0,0,0,0,0,0,0,0,0
2940,0,0,0,384.04,384,-0.18,-0.15,-0.26,0,0,0.01,0,-0.01,0,0,0.01,0,0,-0.5,-4,0,0,0,0,0,0,0,0,0,0
2950,0,0,-0.12,384.04,384,0.37,-0.14,-0.26,0,0,0.01,0,-0.01,0,0,0.01,0,0,-0.5,-4,0,0,0,0,0,0,0,0,0,0
2960,0,0,-0.12,384.04,384,0.37,-0.14,-0.3,0.01,-0.01,0,-0.01,0,0.01,0.01,0,-0.01,0,-0.5,-3,0,0,0,0,0,0,0,0,0,0
2970,0,0,-0.12,384.04,384,0.37,-0.14,-0.3,0.01,-0.01,0,-0.01,0,0.01,0.01,0,-0.01,0,-0.5,-3,0,0,0,0,0,0,0,0,0,0
2980,0,0,-0.12,384.04,384,0.37,-0.14,-0.3,0.01,-0.01,0,-0.01,0,0.01,0.01,0,-0.01,0,-0.5,-3,0,0,0,0,0,0,0,0,0,0
2990,0,0,-0.08,384.04,384,0.37,-0.14,-0.3,0.01,-0.01,0,-0.01,0,0.01,0.01,0,-0.01,0,-0.5,-3,0,0,0,0,0,0,0,0,0,0
3000,0,0,-0.08,384.04,384,0.37,-0.14,-0.3,0.01,-0.01,0,-0.01,0,0.01,0.01,0,-0.01,0,-0.5,-3,0,0,0,0,0,0,0,0,0,0
